depth_m,gamma_ray_api,NP,PHIE,density_gcc,resistivity_ohmm,micro_resistivity_ohmm,SWE,VCL,FACIES,SW_RBB,PERM_ARI_5NN,PERM_GEO_5NN,PHIT,NTG_15_35,LOGPERM_ARI,LOGPERM_GEO,caliper_in
1828.9525,100.98049927,0.3224680126,0.0864999965,2.3039000034,1.2613999844,1.301699996,1.0,0.4126000106,4.0,1.0,,,0.2020139992,0.0,,,8.5
1829.1049,103.99610138,0.3259209991,0.0869610012,2.3010001183,1.234400034,1.296900034,1.0,0.4171999991,4.0,1.0,,,0.2037730068,0.0,,,8.5
1829.2573,105.53220367,0.3254919946,0.084224999,2.3043999672,1.2247999907,1.299399972,1.0,0.4199999869,4.0,1.0,,,0.2018119991,0.0,,,8.5
1829.4097,105.07230377,0.321667999,0.0677509978,2.3252999783,1.2386000156,1.3120000362,1.0,0.4350000024,4.0,1.0,,,0.1895129979,0.0,,,8.5
1829.5621,103.97949982,0.3183189929,0.0583989993,2.3380000591,1.2598999739,1.3278000355,1.0,0.4417000115,4.0,1.0,,,0.1820279956,0.0,,,8.5
1829.7145,102.70700073,0.3268150091,0.0572459996,2.3334999084,1.2811000347,1.3423999548,1.0,0.4442000091,4.0,1.0,,,0.1848820001,0.0,,,8.5
1829.8669,100.79689789,0.3363490105,0.0722120032,2.3104000092,1.3022999763,1.352699995,1.0,0.4456999898,4.0,1.0,,,0.1986140013,0.0,,,8.5
1830.0193,98.603500366,0.3422290087,0.0851949975,2.2920000553,1.3235000372,1.361199975,1.0,0.4442000091,4.0,1.0,,,0.2095119953,0.0,,,8.5
1830.1717,96.412101746,0.3328279853,0.0702029988,2.3197999001,1.3447999954,1.369699955,1.0,0.4456999898,4.0,1.0,0.0099999998,0.0099999998,0.1949249953,0.0,-2.0,-2.0,8.5
1830.3241,96.761703491,0.3311400115,0.0587869994,2.3471999168,1.3339999914,1.3638000488,1.0,0.4490999877,4.0,1.0,0.0099999998,0.0099999998,0.1844599992,0.0,-2.0,-2.0,8.5
1830.4765,98.599601746,0.330655992,0.0502060018,2.3585000038,1.3046000004,1.3494999409,1.0,0.4589000046,4.0,1.0,0.0099999998,0.0099999998,0.1786080003,0.0,,,8.5
1830.6289,100.48439789,0.3217340112,0.0655520037,2.3278000355,1.2745000124,1.3349000216,1.0,0.4379000068,4.0,1.0,,,0.1880609989,0.0,,,8.5
1830.7813,101.1352005,0.3314220011,0.0704730004,2.3157999516,1.2546000481,1.3213000298,1.0,0.4463999867,4.0,1.0,,,0.1953539997,0.0,,,8.5
1830.9337,100.51270294,0.3363539875,0.0733819976,2.3092000484,1.245200038,1.3085999489,1.0,0.4501999915,4.0,1.0,,,0.1993239969,0.0,,,8.5
1831.0861,99.558601379,0.3507210016,0.0603270009,2.3215999603,1.238499999,1.296200037,1.0,0.4835999906,4.0,1.0,,,0.1955929995,0.0,,,8.5
1831.2385,98.849098206,0.3404659927,0.0602839999,2.3210000992,1.2325999737,1.2855000496,1.0,0.47299999,4.0,1.0,,,0.1925709993,0.0,,,8.5
1831.3909,98.64679718,0.3279150128,0.0791120008,2.3085999489,1.2282999754,1.2783999443,1.0,0.4302000105,4.0,1.0,,,0.1994339973,0.0,,,8.5
1831.5433,98.670196533,0.3377520144,0.0749040022,2.3066000938,1.2245999575,1.2730000019,1.0,0.4503999949,4.0,1.0,,,0.2008749992,0.0,,,8.5
1831.6957,98.769699097,0.3399569988,0.0677250028,2.3131000996,1.2211999893,1.2680000067,1.0,0.4627999961,4.0,1.0,,,0.1971520036,0.0,,,8.5
1831.8481,99.444297791,0.344994992,0.0510759987,2.3282001019,1.2188999653,1.2667000294,1.0,0.4914999902,4.0,1.0,,,0.1884970069,0.0,,,8.5
1832.0005,100.47170258,0.3271900117,0.0622819997,2.3278999329,1.2173999548,1.2676000595,1.0,0.4503000081,4.0,1.0,,,0.1881960034,0.0,,,8.5
1832.1529,101.5,0.3354460001,0.0646840036,2.3196001053,1.2158999443,1.2684999704,1.0,0.459800005,4.0,1.0,,,0.1932470053,0.0,,,8.5
1832.3053,102.32129669,0.3455390036,0.0643000007,2.3131999969,1.2095999718,1.2656999826,1.0,0.4756000042,4.0,1.0,,,0.1972720027,0.0,,,8.5
1832.4577,102.95850372,0.3653570116,0.0611569993,2.3171999454,1.199000001,1.2595000267,1.0,0.5004000068,2.0,1.0,0.0099999998,0.0099999998,0.2010439932,0.0,-2.0,-2.0,8.5
1832.6101,103.56739807,0.3461920023,0.0602650009,2.3173000813,1.1878000498,1.2527999878,1.0,0.4817000031,2.0,1.0,0.0099999998,0.0099999998,0.1949200034,0.0,-2.0,-2.0,8.5
1832.7625,103.74710083,0.3411000073,0.0638289973,2.3168001175,1.1796000004,1.2496999502,1.0,0.4695000052,2.0,1.0,0.0099999998,0.0099999998,0.1950619966,0.0,-2.0,-2.0,8.5
1832.9149,103.27149963,0.3349899948,0.0607869998,2.3243000507,1.1758999825,1.2520999908,1.0,0.4641000032,2.0,1.0,0.0099999998,0.0099999998,0.1904920042,0.0,-2.0,-2.0,8.5
1833.0673,102.54199982,0.3559429944,0.0459959991,2.3326001167,1.1741000414,1.2567000389,1.0,0.5109999776,2.0,1.0,0.0099999998,0.0099999998,0.1888059974,0.0,-2.0,-2.0,8.5
1833.2197,101.79299927,0.3605569899,0.0450819992,2.3434998989,1.1734999418,1.2613999844,1.0,0.5113000274,2.0,1.0,0.0099999998,0.0099999998,0.1879519969,0.0,-2.0,-2.0,8.5
1833.3721,100.98239899,0.3609940112,0.0528960004,2.3215999603,1.1770999432,1.2666000128,1.0,0.5097000003,2.0,1.0,0.0099999998,0.0099999998,0.1953279972,0.0,-2.0,-2.0,8.5
1833.5245,100.13480377,0.3532269895,0.0659070015,2.3062999249,1.1830999851,1.2719999552,1.0,0.4853000045,2.0,1.0,0.0099999998,0.0099999998,0.2015140057,0.0,-2.0,-2.0,8.5
1833.6769,99.295898438,0.3562209904,0.0736929998,2.2955999374,1.1892000437,1.2775000334,1.0,0.4801000059,2.0,1.0,0.0099999998,0.0099999998,0.207821995,0.0,-2.0,-2.0,8.5
1833.8293,101.84380341,0.3547970057,0.0632290021,2.3081998825,1.2034000158,1.2820999622,1.0,0.4911000133,2.0,1.0,0.0099999998,0.0099999998,0.2004279941,0.0,-2.0,-2.0,8.5
1833.9817,107.32029724,0.3426449895,0.0622959994,2.3175001144,1.2246999741,1.2861000299,1.0,0.4738999903,2.0,1.0,,,0.1946640015,0.0,,,8.5
1834.1341,101.84380341,0.3327839971,0.0687799975,2.3169999123,1.2459000349,1.2899999619,1.0,0.4507000148,3.0,1.0,,,0.1946790069,0.0,,,8.5
1834.2865,101.84380341,0.3265439868,0.0761179999,2.3131000996,1.2553999424,1.2927000523,1.0,0.4320000112,3.0,1.0,,,0.1967830062,0.0,,,8.5
1834.4389,102.48439789,0.3225640059,0.0860100016,2.3046998978,1.2496000528,1.2937999964,1.0,0.413500011,3.0,1.0,,,0.2015019953,0.0,,,8.5
1834.5913,90.843803406,0.3323180079,0.0892039984,2.2946000099,1.2395999432,1.2943999767,1.0,0.4242999852,3.0,1.0,,,0.2076999992,0.0,,,8.5
1834.7437,81.867202759,0.3296490014,0.0919039994,2.2934000492,1.2316999435,1.296200037,1.0,0.4169000089,3.0,1.0,,,0.2083130032,0.0,,,8.5
1834.8961,78.869598389,0.3359499872,0.0910720006,2.3127000332,1.228399992,1.3006999493,1.0,0.4106000066,3.0,1.0,,,0.2057320029,0.0,,,8.5
1835.0485,79.215301514,0.3111340106,0.0728619993,2.3271999359,1.2278000116,1.3068000078,1.0,0.412800014,3.0,1.0,,,0.1881079972,0.0,,,8.5
1835.2009,79.237998962,0.2879190147,0.0886949971,2.3252999783,1.2365000248,1.3192000389,1.0,0.3576000035,3.0,1.0,,,0.1885309964,0.0,,,8.5
1835.3533,77.25,0.2758559883,0.1171400025,2.3018000126,1.3029999733,1.3708000183,1.0,0.3034999967,3.0,1.0,,,0.2018650025,0.0,,,8.5
1835.5057,73.496101379,0.2796599865,0.1278820038,2.2871999741,1.4198999405,1.4569000006,1.0,0.2958000004,3.0,1.0,,,0.2104399949,0.0,,,8.5
1835.6581,69.742202759,0.2961130142,0.1159240007,2.2973001003,1.5370999575,1.5430999994,1.0,0.3296999931,3.0,1.0,,,0.2079550028,0.0,,,8.5
1835.8105,69.234397888,0.2882780135,0.1075790003,2.3164000511,1.6483000517,1.6306999922,1.0,0.3251999915,3.0,1.0,,,0.1983450055,0.0,,,8.5
1835.9629,72.800796509,0.2790330052,0.1076460034,2.310199976,1.7524000406,1.7200000286,1.0,0.3203000128,3.0,1.0,,,0.1970320046,0.0,,,8.5
1836.1153,76.855499268,0.2709749937,0.1398870051,2.2797999382,1.8555999994,1.8093999624,0.9965999722,0.2675000131,3.0,0.9965999722,108.93753052,44.493541718,0.2145349979,0.0,2.0371770859,1.648296237,8.5
1836.2677,79.005599976,0.2761920094,0.1772589982,2.2342000008,1.9033999443,1.8590999842,0.9965999722,0.2278999984,3.0,0.9965999722,109.71195221,45.186775208,0.2408529967,1.0,2.0401768684,1.6547659636,8.5
1836.4201,77.644500732,0.2744610012,0.1992249936,2.2107999325,1.8494000435,1.8353999853,0.9965999722,0.1975000054,3.0,0.9965999722,244.43859863,221.74699402,0.2543190122,1.0,2.3881685734,2.3458566666,8.5
1836.5725,74.769500732,0.2659440041,0.2041749954,2.2111999989,1.7510000467,1.7798999548,0.9965999722,0.1784999967,3.0,0.9965999722,243.32849121,220.89419556,0.2539759874,1.0,2.3862144947,2.3442177773,8.5
1836.7249,72.808601379,0.2535519898,0.1576009989,2.2715001106,1.6540999413,1.7213000059,0.9782000184,0.1784999967,3.0,0.9782000184,159.95710754,102.8187027,0.2189040035,1.0,2.2039999962,2.0120637417,8.5
1836.8773,73.968803406,0.2541860044,0.1576009989,2.2715001106,1.5618000031,1.6523000002,1.0,0.2197999954,3.0,1.0,157.94110107,99.740280151,0.2189040035,1.0,2.1985151768,1.9989058971,8.5
1837.0297,77.636703491,0.2541860044,0.1438259929,2.2906999588,1.473099947,1.5749000311,1.0,0.2284000069,3.0,1.0,107.88433075,43.947372437,0.2075300068,0.0,2.0330004692,1.6429759264,8.5
1837.1821,81.316398621,0.2541860044,0.145073995,2.2922000885,1.3854999542,1.4983999729,1.0,0.2204000056,3.0,1.0,35.540901184,13.837321281,0.2065519989,0.0,1.5507305861,1.1410547495,8.5
1837.3345,85.386703491,0.2541860044,0.1451099962,2.2941999435,1.3201999664,1.4436000586,1.0,0.2284000069,3.0,1.0,34.279239655,13.234584808,0.2053160071,0.0,1.5350642204,1.1217441559,8.5
1837.4869,89.953102112,0.2546119988,0.1381060034,2.2929000854,1.2838000059,1.4169000387,1.0,0.2449000031,3.0,1.0,16.225595474,6.1000823975,0.206415996,0.0,1.2102326155,0.7853642702,8.5
1837.6393,94.527297974,0.2719469965,0.1232609972,2.2976999283,1.2474000454,1.3903000355,1.0,0.2899000049,3.0,1.0,7.9861292839,3.3341054916,0.2041119933,0.0,0.9023644924,0.522990942,8.5
1837.7917,97.185401917,0.2818950117,0.1163529977,2.2987000942,1.225900054,1.3676999807,1.0,0.3136999905,3.0,1.0,4.4034929276,2.7170035839,0.2038339972,0.0,0.6437974572,0.4340901077,8.5
1837.9441,96.498001099,0.2859750092,0.1159539968,2.2964000702,1.2303999662,1.3523999453,1.0,0.3203999996,3.0,1.0,4.3947272301,2.7214045525,0.2052959949,0.0,0.6429331899,0.4347958565,8.5
1838.0965,94.916000366,0.2881360054,0.1202149987,2.290199995,1.2419999838,1.3391000032,1.0,0.3183999956,3.0,1.0,4.3033981323,2.602301836,0.2089709938,0.0,0.6338115335,0.4153576195,8.5
1838.2489,94.048103333,0.2926920056,0.1173039973,2.2904000282,1.2503000498,1.3252999783,1.0,0.3289000094,3.0,1.0,4.3013181686,2.6050832272,0.2090049982,0.0,0.6335921288,0.4158100784,8.5
1838.4013,95.037101746,0.2922750115,0.1137159988,2.2946000099,1.2504999638,1.3105000257,1.0,0.3328000009,3.0,1.0,4.9484000206,3.0831999779,0.2064940035,0.0,0.6943580508,0.4889843166,8.5
1838.5537,97.234397888,0.2973029912,0.1057720035,2.3001000881,1.2453999519,1.2950999737,1.0,0.3504999876,3.0,1.0,,,0.2034610063,0.0,,,8.5
1838.7061,99.082000732,0.3012099862,0.097236,2.3069999218,1.2394000292,1.2805000544,1.0,0.3671000004,4.0,1.0,,,0.1995680034,0.0,,,8.5
1838.8585,98.941398621,0.3100900054,0.0984470025,2.3099999428,1.2289999723,1.2713999748,1.0,0.3907999992,4.0,1.0,,,0.1980679929,0.0,,,8.5
1839.0109,96.453102112,0.3102169931,0.091955997,2.3067998886,1.2131999731,1.2687000036,1.0,0.3874999881,4.0,1.0,,,0.1999409944,0.0,,,8.5
1839.1633,93.960899353,0.3002760112,0.0917410031,2.3138000965,1.1973999739,1.2660000324,1.0,0.3727000058,3.0,1.0,,,0.1955890059,0.0,,,8.5
1839.3157,93.066398621,0.292095989,0.0984470025,2.3118000031,1.1799999475,1.263299942,1.0,0.3517999947,3.0,1.0,,,0.1964759976,0.0,,,8.5
1839.4681,95.107398987,0.3024289906,0.1079410017,2.3029000759,1.159700036,1.2609000206,1.0,0.3361999989,3.0,1.0,4.9520120621,3.0824511051,0.2016140074,0.0,0.6948053241,0.4889000058,8.5
1839.6205,97.414100647,0.3024289906,0.1102489978,2.2916998863,1.1390000582,1.25849998,1.0,0.3526000082,4.0,1.0,,,0.2084960043,0.0,,,8.5
1839.7729,99.753898621,0.3010630012,0.1003350019,2.3036999702,1.1239999533,1.2573000193,1.0,0.3630999923,4.0,1.0,,,0.2014770061,0.0,,,8.5
1839.9253,102.17189789,0.3173879981,0.0754740015,2.3203999996,1.1227999926,1.2589999437,1.0,0.4192000031,4.0,1.0,,,0.1922390014,0.0,,,8.5
1840.0777,104.625,0.3472569883,0.0517630018,2.3266999722,1.1275999546,1.2619999647,1.0,0.4943999946,2.0,1.0,0.0099999998,0.0099999998,0.1894800067,0.0,-2.0,-2.0,8.5
1840.2301,106.53520203,0.3472569883,0.0469809994,2.322799921,1.135800004,1.2613999844,1.0,0.5282999873,2.0,1.0,0.0099999998,0.0099999998,0.1941179931,0.0,-2.0,-2.0,8.5
1840.3825,106.36329651,0.3472569883,0.0536939986,2.3185999393,1.1563999653,1.2470999956,1.0,0.5188999772,2.0,1.0,0.0099999998,0.0099999998,0.1981929988,0.0,-2.0,-2.0,8.5
1840.5349,104.18360138,0.3518980145,0.0629030019,2.3111000061,1.1891000271,1.2194999456,1.0,0.4875000119,2.0,1.0,,,0.1986490041,0.0,,,8.5
1840.6873,102.04100037,0.3479430079,0.064985998,2.3115000725,1.220600009,1.1923999786,1.0,0.4787999988,4.0,1.0,,,0.1983200014,0.0,,,8.5
1840.8397,100.46880341,0.3431389928,0.0640359968,2.3157999516,1.2324999571,1.1729999781,1.0,0.4726999998,4.0,1.0,,,0.1956650019,0.0,,,8.5
1840.9921,99.958503723,0.3271819949,0.0611670017,2.3297998905,1.2079000473,1.1678999662,1.0,0.4521000087,4.0,1.0,,,0.1870480031,0.0,,,8.5
1841.1445,99.448196411,0.3260810077,0.0681700036,2.3227000237,1.1833000183,1.162700057,1.0,0.4415999949,4.0,1.0,,,0.1911199987,0.0,,,8.5
1841.2969,99.018997192,0.3297919929,0.064985998,2.2964999676,1.1592999697,1.1576999426,1.0,0.4205000103,4.0,1.0,,,0.2064809948,0.0,,,8.5
1841.4493,98.80090332,0.3384099901,0.1024580002,2.2762000561,1.1368000507,1.1529999971,1.0,0.4171999991,4.0,1.0,,,0.2185799927,0.0,,,8.5
1841.6017,98.633201599,0.3449180126,0.098112002,2.276599884,1.1146999598,1.1484999657,1.0,0.4325000048,4.0,1.0,,,0.218502,0.0,,,8.5
1841.7541,98.340797424,0.3495259881,0.0625730008,2.3131999969,1.0971000195,1.1461999416,1.0,0.4842999876,4.0,1.0,,,0.1973699927,0.0,,,8.5
1841.9065,97.620101929,0.3444719911,0.0298580006,2.3531999588,1.0951999426,1.1513999701,1.0,0.5178999901,2.0,1.0,0.0099999998,0.0099999998,0.1739979982,0.0,-2.0,-2.0,8.5
1842.0589,96.600601196,0.3359279931,0.0060220002,2.38560009,1.1043000221,1.1619999409,1.0,0.5350999832,2.0,1.0,0.0099999998,0.0099999998,0.1549180001,0.0,-2.0,-2.0,8.5
1842.2113,95.819099426,0.3233290017,0.0174570009,2.3814001083,1.1143000126,1.1726000309,1.0,0.5015000105,2.0,1.0,0.0099999998,0.0099999998,0.1570120007,0.0,-2.0,-2.0,8.5
1842.3637,96.476600647,0.3205060065,0.0419000015,2.3750998974,1.1295000315,1.1829999685,1.0,0.4880000055,2.0,1.0,0.0099999998,0.0099999998,0.1605399996,0.0,-2.0,-2.0,8.5
1842.5161,99.308601379,0.3187710047,0.0419000015,2.3571000099,1.1525000334,1.192999959,1.0,0.4636999965,2.0,1.0,0.0099999998,0.0099999998,0.1709180027,0.0,-2.0,-2.0,8.5
1842.6685,102.14060211,0.328779012,0.0520110019,2.339099884,1.1756000519,1.2029999495,1.0,0.4661999941,2.0,1.0,0.0099999998,0.0099999998,0.1817010045,0.0,-2.0,-2.0,8.5
1842.8209,103.83010101,0.3386499882,0.0650670007,2.317800045,1.1881999969,1.2096999884,1.0,0.4647000134,2.0,1.0,,,0.1943400055,0.0,,,8.5
1842.9733,102.10549927,0.3431720138,0.068566002,2.3108999729,1.1696000099,1.2063000202,1.0,0.467200011,3.0,1.0,,,0.198514998,0.0,,,8.5
1843.1257,100.19730377,0.3448080122,0.0723730028,2.3055999279,1.1492999792,1.2022999525,1.0,0.464899987,3.0,1.0,,,0.1993290037,0.0,,,8.5
1843.2781,98.328102112,0.3379920125,0.0732119977,2.3092000484,1.1290999651,1.1964000463,1.0,0.4535000026,3.0,1.0,,,0.1993290037,0.0,,,8.5
1843.4305,96.601600647,0.3338069916,0.076481998,2.3083999157,1.109400034,1.1832000017,1.0,0.4429999888,3.0,1.0,,,0.1996770054,0.0,,,8.5
1843.5829,94.9375,0.3199889958,0.0847949982,2.296200037,1.0900000334,1.1668000221,1.0,0.3977000117,3.0,1.0,,,0.2063699961,0.0,,,8.5
1843.7353,93.522499084,0.3204779923,0.1001780033,2.2909998894,1.0781999826,1.1517000198,1.0,0.3928999901,3.0,1.0,,,0.2094260007,0.0,,,8.5
1843.8877,93.343803406,0.3198609948,0.0921169966,2.3004000187,1.1038999557,1.1433000565,1.0,0.4020999968,3.0,1.0,,,0.2039220035,0.0,,,8.5
1844.0401,94.529296875,0.3199889958,0.0848900005,2.3164999485,1.1713000536,1.1419999599,1.0,0.3932999969,3.0,1.0,,,0.194242999,0.0,,,8.5
1844.1925,95.697303772,0.3114989996,0.0847949982,2.3143000603,1.2374999523,1.1410000324,1.0,0.3986999989,3.0,1.0,,,0.1956209987,0.0,,,8.5
1844.3449,96.643997192,0.3174340129,0.0914459974,2.3027999401,1.2912000418,1.1417000294,1.0,0.399300009,3.0,1.0,,,0.2024420053,0.0,,,8.5
1844.4973,97.003898621,0.3316609859,0.1083609983,2.2743999958,1.3113000393,1.1471999884,1.0,0.3995999992,3.0,1.0,3.7508018017,3.595801115,0.2194329947,0.0,0.5741240978,0.5557956696,8.5
1844.6497,97.363296509,0.3333390057,0.1383000016,2.2397999763,1.3313000202,1.15260005,1.0,0.3643999994,3.0,1.0,3.7532000542,3.59739995,0.2395880073,0.0,-0.7129379511,-0.7221021651999999,8.5
1844.8021,97.533699036,0.3297039866,0.1805440038,2.1949000359,1.3360999823,1.1540999413,0.924300015,0.3054000139,3.0,0.924300015,3.7528984547,3.5961241722,0.2654260099,0.0,-2.0,-2.0,8.5
1844.9545,96.868202209,0.3432070017,0.1934960037,2.1716001034,1.2733999491,1.1380000114,0.8862000108,0.3098999858,1.0,0.8862000108,0.0099999998,0.0099999998,0.2796109915,0.0,-2.0,-2.0,8.5
1845.1069,96.034202576,0.3760659993,0.1824599952,2.1640999317,1.1970000267,1.1182999611,0.8450000286,0.3741999865,1.0,0.8450000286,0.0099999998,0.0099999998,0.2864379883,0.0,-2.0,-2.0,8.5
1845.2593,95.278800964,0.4048550129,0.1653349996,2.1619000435,1.1288000345,1.1006000042,0.8180999756,0.4395999908,1.0,0.8180999756,0.0099999998,0.0099999998,0.2874870002,0.0,-2.0,-2.0,8.5
1845.4117,94.961502075,0.4180069864,0.1553409994,2.1640999317,1.1054999828,1.0940999985,0.7987999916,0.4720999897,1.0,0.7987999916,0.0099999998,0.0099999998,0.2865099907,0.0,-2.0,-2.0,8.5
1845.5641,94.959396362,0.4081220031,0.1770749986,2.1472001076,1.1145999432,1.095600009,0.7965000272,0.4304000139,1.0,0.7965000272,0.0099999998,0.0099999998,0.2966449857,0.0,-2.0,-2.0,8.5
1845.7165,94.874000549,0.3997200131,0.2190939933,2.1540000439,1.1296000481,1.100399971,0.7522000074,0.3659999967,1.0,0.7522000074,0.0099999998,0.0099999998,0.3207809925,0.0,-2.0,-2.0,8.5
1845.8689,94.138702393,0.4036160111,0.112741001,2.1540000439,1.1900999546,1.1311000586,0.856400013,0.5041999817,1.0,0.856400013,0.0099999998,0.0099999998,0.2527909875,0.0,-2.0,-2.0,8.5
1846.0213,92.208999634,0.4149610102,0.1387770027,2.0985999107,1.334800005,1.2094000578,0.7501999736,0.4487999976,1.0,0.7501999736,0.0099999998,0.0099999998,0.2634490132,0.0,-2.0,-2.0,8.5
1846.1737,90.279296875,0.4289909899,0.1869869977,2.1540000439,1.4795000553,1.2876000404,0.5558000207,0.4092000127,1.0,0.5558000207,0.0099999998,0.0099999998,0.3006469905,0.0,-2.0,-2.0,8.5
1846.3261,87.843803406,0.4265550077,0.1709720045,2.2249000072,1.6298999786,1.3755999804,0.611100018,0.3788000047,1.0,0.611100018,0.0099999998,0.0099999998,0.276165992,0.0,-2.0,-2.0,8.5
1846.4785,82.390602112,0.4145590067,0.1700260043,2.2623000145,1.8131999969,1.5211999416,0.6000999808,0.3510999978,1.0,0.6000999808,0.0099999998,0.0099999998,0.2675249875,0.0,-2.0,-2.0,8.5
1846.6309,76.890602112,0.3820149899,0.1570769995,2.276599884,1.9967999458,1.668200016,0.6338999867,0.3300999999,1.0,0.6338999867,0.0099999998,0.0099999998,0.2487339973,0.0,,,8.5
1846.7833,71.226600647,0.3206650019,0.1429319978,2.2434999943,2.1675000191,1.8097000122,0.6801000237,0.3145000041,9.0,0.6801000237,,,0.2302670032,1.0,,,8.5
1846.9357,64.468803406,0.2729200125,0.1552339941,2.2434999943,2.243999958,1.9129999876,0.7702999711,0.2508000135,9.0,0.7702999711,265.1323193349,222.37006652990001,0.2248769999,1.0,2.7244856358,2.6480915546,8.5
1847.0881,57.265598297,0.2508470118,0.1845249981,2.2434999943,2.2825000286,2.0009999275,0.7743999958,0.1802999973,9.0,0.7743999958,,,0.2345770001,1.0,,,8.5
1847.2405,50.398399353,0.2680479884,0.2027660012,2.228399992,2.320800066,2.0873000622,0.7297000289,0.1580000073,9.0,0.7297000289,,,0.2466260046,1.0,,,8.5
1847.3929,46.601299286,0.2664920092,0.2294279933,2.2054998875,2.3571000099,2.1591999531,0.6862000227,0.1243999973,9.0,0.6862000227,3119.3808594,2746.2824707,0.2639650106,1.0,3.4940683842,3.4387450218,8.5
1847.5453,46.429199219,0.2591319978,0.2351689935,2.1939001083,2.3910999298,2.214099884,0.6646000147,0.1229000017,9.0,0.6646000147,3122.4289551,2752.2175293,0.2692799866,1.0,3.4944925308,3.4396827221,8.5
1847.6977,46.26789856,0.2686010003,0.2394510061,2.1851000786,2.4254000187,2.2686998844,0.6481999755,0.1215000004,9.0,0.6481999755,3123.8811035,2755.7946777,0.2731629908,1.0,3.4946944714,3.4402468204,8.5
1847.8501,46.273899078,0.2590680122,0.2351330072,2.1874001026,2.4644999504,2.3171999454,0.6525999904,0.1215000004,9.0,0.6525999904,3123.7666016,2757.9904785,0.268855989,1.0,3.4946856499,3.4405999184,8.5
1848.0025,46.904800415,0.2591319978,0.2378959954,2.1772999763,2.5215001106,2.3436999321,0.6298000216,0.124499999,9.0,0.6298000216,3122.4289551,2752.2175293,0.272435993,1.0,,,8.5
1848.1549,47.534698486,0.2510829866,0.2415779978,2.1786000729,2.5785999298,2.3699998856,0.635800004,0.1076000035,9.0,0.635800004,,,0.2714439929,1.0,,,8.5
1848.3073,48.077098846,0.2485080063,0.2473870069,2.1737999916,2.632999897,2.3951001167,0.6287999749,0.0962999985,9.0,0.6287999749,,,0.2741079926,1.0,,,8.5
1848.4597,47.621601105,0.2510829866,0.2424589992,2.1839001179,2.6586999893,2.4054000378,0.6423000097,0.0927999988,9.0,0.6423000097,,,0.2681989968,1.0,,,8.5
1848.6121,47.002399445,0.2400400043,0.2469500005,2.1800999641,2.6796000004,2.4133000374,0.6402999759,0.0841000006,9.0,0.6402999759,,,0.2702839971,1.0,,,8.5
1848.7645,46.53319931,0.2417149991,0.2374520004,2.1896998882,2.6993000507,2.4207999706,0.6399000287,0.0987000018,9.0,0.6399000287,,,0.2648360133,1.0,,,8.5
1848.9169,48.242198944,0.2573899925,0.242328003,2.1733000278,2.7016000748,2.4235999584,0.6006000042,0.1159999967,9.0,0.6006000042,,,0.2745069861,1.0,,,8.5
1849.0693,51.468799591,0.2712669969,0.253591001,2.1510000229,2.6914999485,2.4230000973,0.5659999847,0.1224000007,9.0,0.5659999847,2449.1391602,2168.8483887,0.2875469923,1.0,3.3890376091,3.3362512589,8.5
1849.2217,54.634799957,0.2774870098,0.2731980085,2.1415998936,2.6812000275,2.4226999283,0.5496000051,0.1068999991,9.0,0.5496000051,1516.3909912,1408.2886963,0.3028410077,1.0,3.1808116436,3.1486918926,8.5
1849.3741,56.53319931,0.280144006,0.2740620077,2.1415998936,2.6644999981,2.4293999672,0.5460000038,0.1098999977,9.0,0.5460000038,1738.0220947,1541.6375732,0.2929799855,1.0,3.2400550842,3.1879820824,8.5
1849.5265,55.75,0.2719379961,0.2647199929,2.1415998936,2.6342000961,2.4505999088,0.550999999,0.1224000007,9.0,0.550999999,1732.4224854,1538.4152832,0.2929799855,1.0,3.2386536598,3.1870734692,8.5
1849.6789,54.96680069,0.2719379961,0.2566649914,2.1398999691,2.6038999557,2.4718000889,0.5536999702,0.1351000071,9.0,0.5536999702,1738.0220947,1541.6375732,0.2941209972,1.0,3.2400550842,3.1879820824,8.5
1849.8313,54.099601746,0.2719379961,0.2615309954,2.1415998936,2.5764000416,2.4927999973,0.5796999931,0.1133999974,9.0,0.5796999931,1743.4628906,1545.9633789,0.2929799855,1.0,3.2413873672,3.1891739368,8.5
1849.9837,51.644500732,0.2678230107,0.2583999932,2.1480000019,2.6045999527,2.5088999271,0.5853000283,0.1111999974,9.0,0.5853000283,2447.0336914,2167.2324219,0.2892389894,1.0,3.3887324333,3.3359973431,8.5
1850.1361,49.191398621,0.2661539912,0.2450529933,2.1642999649,2.6328001022,2.5250000954,0.5898000002,0.1257999986,9.0,0.5898000002,3240.8706055,2266.2763672,0.279915005,1.0,3.5106639862,3.3553128242,8.5
1850.2885,46.751998901,0.2648119926,0.2380760014,2.1803998947,2.6603000164,2.5404999256,0.6028000116,0.1111999974,9.0,0.6028000116,3125.6225586,2271.0244141,0.2729170024,1.0,3.4948859215,3.3561990261,8.5
1850.4409,45.025398254,0.2587270141,0.2374069989,2.1837000847,2.6540999413,2.5287001133,0.6292999983,0.1103999987,9.0,0.6292999983,2571.6650391,2266.2763672,0.2680149972,1.0,3.4102144241,3.3553128242,8.5
1850.5933,43.550800323,0.256408006,0.2439370006,2.1858999729,2.6354999542,2.5072000027,0.6349999905,0.0974000022,9.0,0.6349999905,2570.6269531,2271.0244141,0.2709299922,1.0,3.410025835,3.3561990261,8.5
